vader_compound,Roberta Negative,Roberta Neutral,Roberta Positive,ID,Star Rating,Review Source,Comment,Ease of Doing Business,Title
0.9921,0.004036205820739269,0.0731879249215126,0.9227758049964905,1210139,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"We really enjoy the G2 Crowd Grid that displays ClockShark alongside other similar time tracking software. Not only is it easy to see how our position changes as we collect more reviews, but this Grid can be embedded in marketing pages to provide leads with a real-time grid view. 

We also really love working with the team at G2 Crowd. Danny took extreme care to understand our company needs and expectations, and even sent us a signed ""thank-you"" note after our first webinar. (Who does this? Uhm...Danny does!) Our implementation specialist Kelly slowly and meticulously explained how to get our listing set-up. She transformed a super daunting job into very easy subtasks, and weekly met with us to review our progress. It was like eating an elephant, one bite at a time...but with less mandible engagement. Ashley, our main point of contact at G2 Crowd, has overseen our entire G2 Crowd journey, and is quick to resolve any concerns we have. Like, greased lightning fast!",7.0,No One Collects More Trustworthy Reviews Than G2 Crowd! Easy to Implement and Use!
0.0,0.004935178905725479,0.07249162346124649,0.9225731492042542,7091664,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The tool is straightforward to use, and I can get a lot of insights from profile visitors. The fact that you can see when they visited our site and G2, says a lot.",7.0,Excellent leads generator to boost our SaaS business
0.9552,0.003859787480905652,0.07368374615907669,0.9224565029144287,7079155,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"All the help from the G2 team during our onboarding process. They have shared insights on how to best use the G2 features to maximize the value from the solution, and also shared tips on how to encourage our customers to leave reviews.",,Great support from the G2 team!
0.8074,0.007152704522013664,0.07089446485042572,0.9219527840614319,7248049,3.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I like Marks's supprt and creative ideas on how to improve our G2 account,,Mark and Henry are great
0.9794,0.015025639906525612,0.06311656534671783,0.9218577742576599,4457650,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","My favorite part is how easy G2 is to use for our customers and for me as the admin! Most online review platforms make leaving a review difficult or time consuming which mean I have to do a lot of babysitting when we do a review campaign but not G2. I also love how easy it is to leverage the reports for building our sales pipeline!

The other part that really stands out was the support I receive from my customer success manager. It is a huge time saver to know that I have someone willing to help me out when I need it and share best practices.",7.0,G2 is a amazing platform to help get the pulse on your customers feedback
0.9633,0.007182863540947437,0.07098479568958282,0.9218323230743408,6829459,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",Have always used G2 as the source of truth for researching & comparing products. It has been a super useful tool on the flipside to position ourselves and help prospects understand if we'd be the right fit for them. Also a great place to capture feedback & insights from our current customers!,7.0,Great buyer insights & helpful team
0.4404,0.008343582972884178,0.07052236795425415,0.9211341142654419,4660094,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"Nothing, really.  I had experience with G2 from a previous company and it's even better the second time.",,G2 is an essential partner for our content and demand generation efforts
0.9837,0.004850773606449366,0.07401926070451736,0.9211299419403076,378271,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","I'm an admin for two products for my company. As a marketer, this platform is easy to manage, edit widgets, and pull from for my own use (social media, website promotions, email, etc). The user interface is clean, easy to navigate, and a great tool for our sales reps to use.

The customer service and sale reps have helped us make this an successful marketing campaign. Giving us great ideas to push these reviews in multiple ways. And THEY reach out to our customers for the reviews! I love when vendors help with heavy lifting. ",7.0,G2 Crowd is an easy platform for companies to use and customers to consume!
0.7184,0.00509608956053853,0.07392573356628418,0.9209781885147095,7084839,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Out of my many calls with vendors, software tools, etc., I always know my check-in calls with G2 will be worthwhile. I feel like we're able to address specific issues and objectives as well as plan for more strategic projects.",,A Truly Helpful Partnership
0.9814,0.00622082594782114,0.07301861047744751,0.9207606315612793,716665,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"G2 Crowd is different from other popular review sites by focusing on unbiased user reviews and software rankings. I like the rankings – I believe the G2 Crowd's patented algorithms and methodologies result in accurate and adequate rankings and reports. 
I also like the grid system for every category – it gives a good visual overview. 
A bonus, the communication and support from the G2 Crowd's team has been excellent – they truly know what they are doing and want to provide their users with the best experiences. ",7.0,One of the best B2B review platforms with excellent service
